lon,lat ,data
126.21335,46.66633,118.1
128.07669,45,116.79
126.43631,46.48011,117.22
126.44303,46.48214,116.89
126.56746,45.32778,117.33
127.22151,45.43046,116.49
127.19357,44.94781,118.36
128.30333,45.76698,117.24
127.13317,45.09709,118.14
128.76787,45.20993,116.77
127.82302,46.46234,116.38
126.91587,45.4,117.62
126.6199,45.53083,117.92
127.45287,46.29205,116.97
127.13883,46.58325,117.53
127.16546,47.38101,118.6
128.14805,46.95262,118.25
127.16005,46.13302,117.52
127.23266,46.48727,117.56
127.20938,46.50803,116.83
126.39497,46.85798,117.18
126.41745,45.91798,117.11
127.70287,45.57795,119.3
128.36493,46.43328,116.89
126.75298,46.46746,117.88
128.00737,46.59603,118.4
127.78273,46.79712,119.28
126.40473,46.28703,117.72
128.181,45.64732,119.27
128.13883,47.3851,117.14
127.04246,45.9498,118.03
127.22504,46.65903,116.29
127.85666,45.58335,118.38
126.79237,46.21883,118.2
126.71605,46.64993,118.21
128.22005,47.20243,118.38
128.10188,46.20523,116.59
128.13787,45.34025,118.31
127.71824,45.4547,118.47
127.05833,46.27,118.43
126.30395,47.10621,117.09
126.81203,47.02967,117.49
127.37771,45.43524,116.85
128.163583,46.156644,119.34
127.252611,46.297472,116.81
127.588278,46.454389,118.81
128.488446,45.390426,117.52
128.09495,46.373117,116.95
127.39665,46.514667,118.64
127.950486,45.795804,119.21
127.164916,46.013761,116.44
127.11951,45.88774,116.25
127.57726,46.26458,118.25
128.32357,46.23263,118.03
127.5131,45.56269,116.71
127.59554,45.87466,116.63
128.1354,45.39874,118.21
127.29033,46.55163,116.8
127.34343,46.93896,117.15
127.20238,46.33816,116.55
127.42592,45.97366,116.7
129.08817,46.29474,117.5
128.27429,45.54178,118.72
128.63889,45.92346,117.46
129.754927,47.053987,116.68
129.53228,47.05661,116.97
129.63763,46.24574,117.48
128.57078,46.58976,118.35
128.90873,45.02533,117.19
128.63194,46.21611,117.49
130.15694,47.03389,117.15
128.99277,47.06028,118.05
129.16166,46.05667,117.64
128.42222,46.64639,118.14
127.92252,45.60847,117.29
128.892,45.76468,118.05
129.52459,46.63877,119
129.72799,46.26591,117.28
128.69793,47.10286,118.26
128.71047,46.7319,117.69
128.26334,46.892,117.2
128.13197,47.05799,117.36
127.40618,45.26181,117.27
129.01567,45.58065,117.44
128.2615,45.19715,118.64
127.51564,44.57364,117.1
127.66162,45.54419,117.33
129.52966,46.08027,119
128.0333,45.89807,118.13
128.58044,44.72472,116.55
128.72685,44.47658,117.78
129.0879,46.24196,116.56
127.84866,45.27179,118.25
128.75377,44.79718,117.83
127.28212,45.25967,119.57
128.67458,45.9426,118.23
128.16447,46.28971,117.1
129.29352,44.59113,117.07
129.11632,46.11093,117.87
129.56278,45.13908,117.52
129.14242,44.84727,118.36
128.17622,45.92642,116.87
127.60506,46.27678,118.6
128.35096,44.93872,117.56
129.09706,45.79414,117.54
127.74875,44.89756,118.47
126.4882,46.35852,120.29
126.34318,44.31342,119.59
126.25917,45.60333,120.12
126.13444,45.77528,119.68
127.01611,44.93472,120.38
126.61611,45.09083,120.31
125.91417,45.60972,120.28
126.5048,44.51837,117.12
126.91467,45.9515,120.16
125.4037,46.14868,117.48
126.16925,45.12805,119.78
126.4922,45.72617,119.53
125.21665,45.3876,118.29
126.1676,45.18838,119.87
126.3996,46.30375,116.62
126.51365,45.95385,118.32
126.69252,45.87869,120.24
125.82949,44.96318,119.1
126.60927,46.19997,120.15
126.3286,45.11696,119
127.07168,46.33118,118.72
126.71132,45.39021,117.26
125.94175,44.72147,118.37
125.43014,44.96106,120.63
126.68861,45.10465,118.83
126.28976,44.76346,118.59
125.20866,46.04274,119.01
125.27247,44.66156,118.15
126.73598,44.71036,118.49
125.12938,45.36664,118.87
128.20184,44.47497,117.01
128.08536,44.66399,117.95
128.1651,44.16826,117.07
128.83611,45.46748,118.03
129.13259,44.59285,116.61
129.24573,45.34877,118.4
127.71074,45.2569,118.51
128.15887,45.48247,117.4
129.48307,44.81653,118.64
129.73686,44.97722,120.29
128.76756,44.19723,117.81
129.49278,44.16667,117.96
127.76903,46.39475,117.37
127.45054,44.78507,118.9
127.36156,44.19086,117.47
129.04792,44.56668,116.71
127.42052,45.34171,117.78
128.050255,45.42825,118.3
128.61613,44.87791,117.08
127.99521,44.44404,117.34
128.432322,45.129544,117.11
128.059272,44.550911,118.06
127.809477,44.922416,117.61
129.33279,44.90832,118.02
129.181802,46.083627,117.37
129.400333,45.27732,119.22
127.83615,45.0444,118.93
128.401583,45.57343,117.72
127.887866,44.12865,117.54
128.38555,44.86243,119.15
127.23098,44.462908,118.22
127.593141,45.70363,116.97
128.365197,46.038144,116.42
129.288963,46.000294,117.75
126.76145,45.10292,116.28
126.63363,45.3417,119
126.1714,45.32612,118.79
126.52973,44.5243,118.87
126.24643,43.9454,117.61
126.89738,45.2638,117.26
127.68008,44.0205,117.49
126.47442,45.50275,118.92
126.55182,43.82838,117.12
127.04192,45.25788,118.64
126.35997,44.3659,117.15
125.93315,45.82925,117.91
126.07167,45.98771,117.34
128.00447,44.37807,116.56
127.84937,44.79223,119.55
126.78565,44.94515,116.9
127.73445,44.99286,117.8
126.9378,44.71813,116.96
126.19359,43.9306,116.77
126.78645,44.27819,117.71
126.87674,45.50692,116.72
127.49262,44.4054,117.35
126.51349,44.17118,117.05
126.91061,44.67906,115.95
126.66634,44.88065,118.79
127.45729,45.19135,118.01
126.58523,44.86976,117.73
126.34476,44.93599,118.07
127.28881,44.76895,116.87
127.56203,44.25727,117.97
127.22706,44.5789,117.97
128.31498,45.81158,119.62
126.81356,45.22385,119.57
128.28389,45.75622,118.11
128.2758,44.45123,116.89
128.36523,43.88794,117.74
128.54473,44.36379,117.45
127.89065,44.07307,118.73
127.2329,45.82204,117.62
126.2221,44.26239,117.18
128.01185,44.62871,117.36
127.28405,45.4988,118.64
126.38357,45.43618,117.45
127.51578,45.47722,118.06
127.52312,43.85955,117.6
127.80202,45.79832,117.16
127.08659,44.70927,116.42
127.10194,44.24413,118.19
127.32312,44.57828,118.5
126.23427,45.66576,118.03
128.20271,45.11714,120.1
128.28902,44.54865,117.07
127.24846,44.59622,116.45
126.69785,45.01922,118.14
128.63612,43.89474,118.86
127.6465,44.9856,117.49
128.41161,45.32702,116.51
127.10237,44.25045,117.89
126.63814,44.66671,118.55
128.31881,44.08267,116.57
127.20215,43.97721,118.97
126.63171,45.22652,117.48
127.04472,45.6393,118.25
127.16273,45.62749,119.57
128.46953,44.37507,116.91
126.93468,43.85684,118.08
127.20759,44.72979,118
128.54695,45.37628,116.41
128.14417,45.10914,116.98
127.0976,45.49633,118.99
126.05993,45.38679,117.65
127.55138,45.64555,116.53
127.60342,45.65203,117.34
127.1716,45.23716,117.75
126.2545,45.15703,117.66
126.21418,44.34382,117.72
126.10518,44.22408,118.43
127.01711,44.78901,120.31
127.99193,44.44691,118.88
127.88209,44.52683,117.07
129.77528,46.64,116.77
130.27651,46.39803,118.43
130.12966,48.02612,117.25
129.67,47.4186,117.3
130.1818,46.55652,117.4
129.43488,46.61804,117.38
130.08084,46.42967,116.74
131.02387,46.36643,118.42
131.17083,47.23797,117.11
129.96316,46.23253,117.53
130.26425,46.74402,116.99
129.52787,46.37253,116.93
130.41124,46.98706,117.98
129.27803,46.56726,117.39
129.80785,46.48545,116.97
129.63719,47.16706,118.04
129.55377,47.0543,117.86
130.74427,47.96888,116.55
130.33444,46.37215,116.73
129.68641,47.97718,118.14
130.81358,46.94013,117.89
131.35519,47.49945,118.14
130.68861,48.22412,118.73
131.29193,46.58098,118.47
130.49157,46.97729,117.99
131.08978,47.31268,117.49
129.42043,47.00775,116.78
130.15995,47.45985,117.43
131.22044,47.49634,118.17
129.85709,46.65045,116.94
129.86459,47.61059,116.86
129.51731,46.4128,116.9
130.70527,46.93996,118.09
129.71328,47.3581,117.34
129.1595,46.7879,116.72
130.35349,47.21331,116.11
130.06077,47.33374,117.41
130.29096,47.98624,117.25
129.99979,46.39714,117.43
130.17137,46.76589,118.09
130.18881,46.54116,118.14
129.22925,47.83799,118.02
130.67221,46.54356,116.75
128.40353,47.0093,117.22
129.06316,48.26574,116.54
127.97874,48.67493,118.98
129.89952,48.14331,117.26
129.19374,47.97672,117.93
129.67811,46.99194,118.29
127.97762,47.50168,118.71
129.15539,48.56005,117.53
129.11611,48.72965,118.03
128.54307,48.27769,118.12
129.90924,46.22725,119.92
128.42128,46.19903,118.06
129.99505,47.93927,119.8
129.65657,47.4033,118.1
129.64106,47.81968,118.62
127.91403,47.39734,118.17
129.73468,48.76055,118.49
129.6024,48.56364,117.98
129.6926,48.34877,117.38
128.62681,48.79215,117.12
129.11335,47.87373,117.33
128.16485,47.4195,118.44
128.39392,48.34836,119.33
130.08996,47.61041,118.2
128.412957,46.721317,117.93
128.00956,48.48274,117.22
128.57007,46.992853,117.14
128.12554,47.65822,118.23
129.493283,47.082388,118.65
129.06361,47.99308,118.22
128.92196,47.46669,116.93
128.1828,48.11643,118.26
129.68212,47.9425,118.52
128.773676,47.002396,118.29
128.550167,48.00355,118.25
128.861528,47.28317,117.05
129.67742,46.48247,118.97
129.89825,46.42797,118.5
128.39144,47.07911,118.44
130.03063,46.89659,116.82
128.771278,48.275722,117.98
129.629458,49.061416,118.38
129.28175,48.688722,117.31
128.25323,47.03489,116.79
128.57524,48.73212,116.5
128.5881,47.3449,117.42
129.4704,47.9571,117.45
128.06828,47.11638,118.08
129.58583,47.5385,118.68
129.8757,49.13974,117.85
129.67,47.80997,116.69
131.17464,48.45522,117.45
130.65863,49.04662,117.63
130.31316,47.64421,116.65
129.97005,49.36387,117.85
131.19816,48.33943,117.42
129.52964,48.49171,117.81
129.27425,50.25374,118.3
130.01422,49.5911,116.81
130.08497,49.2872,117.7
129.37541,48.15396,116.9
129.87577,49.68665,117.33
130.11047,49.86162,120.64
128.956172,48.77005,118.08
129.28299,49.68859,118.06
128.60739,49.65784,116.96
129.24641,49.71808,118.66
129.62408,48.48234,118.22
129.57937,49.09298,116.29
128.79562,48.35306,118.21
130.24671,49.14565,118.53
129.75332,47.82271,116.42
131.18916,48.97732,117.28
130.85102,47.93541,118.18
130.87606,47.82113,116.55
130.91623,47.73061,117.04
129.99386,48.79049,119
130.45818,48.91505,117.89
131.18244,49.27333,117.34
130.46194,49.07235,117.36
131.26645,48.89633,118.81
130.63068,47.86507,118
130.23335,48.38718,116.93
130.6344,47.71338,117.65
130.25115,48.6045,117.71
129.84719,49.17621,117.96
129.49434,48.63965,117.09
131.27062,48.67349,117.6
131.13096,48.86945,116.59
129.99834,48.89727,116.61
130.177996,48.817307,117.83
129.82347,49.6824,117.73
129.75913,49.32142,118.88
129.98563,48.34008,117.75
130.36934,48.48924,116.93
129.08208,49.38891,116.99
129.82686,49.26085,118.01
129.63191,49.71114,118.5
130.3589,49.44929,118.45
129.43876,48.79952,116.77
129.88122,48.78521,117.41
129.65319,49.9243,118.22
130.12898,48.310464,117.09
129.79826,49.910414,118.54
129.76677,48.30023,117.93
130.03563,48.68773,117.49
130.27474,48.76334,117.71
130.42373,48.0849,116.97
128.60306,49.52028,116.96
129.37388,49.75386,117.94
129.86969,49.69201,118.65
129.457501,50.118553,116.84
129.72844,48.94496,118.23
129.22424,48.55271,117.46
127.50808,46.8723,117.55
127.26356,47.4523,119.12
127.613,48.00632,116.72
127.49288,47.59419,117.47
127.74551,47.39522,118.38
128.48556,47.03032,117.83
128.01015,47.31438,117.13
128.41023,47.17582,117.03
127.45767,45.9873,118.36
129.10757,46.29009,117.03
128.30656,47.55377,118.11
129.06282,47.36237,118.84
127.84315,45.96888,117.92
127.64249,46.34666,117.48
129.18242,47.30208,118.69
129.22693,46.44915,117.13
128.14597,46.7675,117.55
127.0039,46.52294,120.8
129.04006,46.46356,118.02
128.59572,46.63486,116.99
127.16675,46.79219,117.88
127.63161,46.87142,116.82
128.96848,47.85909,118.1
127.70828,46.90133,117.12
127.78424,47.01437,116.88
126.89862,47.5274,117.8
128.52679,46.57733,118.87
128.41839,47.2087,117.97
127.81252,47.08245,116.07
127.43364,46.76521,118.11
129.59787,47.26895,118.28
128.97792,47.32214,117.75
128.5959,46.33437,117.6
128.828,47.92083,117.85
129.10167,47.32042,117.13
128.67269,47.97983,116.97
128.31233,46.83105,117.35
127.18294,47.25922,117.32
127.22103,46.49483,119.24
127.29386,47.71717,117.43
127.90778,46.79233,117.12
127.62777,48.03322,117.33
127.47425,47.98672,118.41
128.10672,46.42753,118.01
127.38825,47.21283,116.37
130.29189,46.22481,119.96
130.3534,46.18369,117.02
131.37731,46.87789,117.88
131.750696,45.621268,116.6
130.37018,45.87264,118.43
131.1271,45.21847,118.21
130.84381,45.09624,117.18
131.421958,45.86173,117.49
130.86412,45.91665,117.16
132.38495,45.13421,118.78
130.85013,46.07522,117.37
131.01421,45.76954,118.27
131.92453,45.41512,117.96
131.04341,45.62894,117.51
132.65588,45.43299,117.56
132.5191,45.5096,116.83
131.03598,45.3411,118.5
130.90573,45.13617,116.85
130.31528,45.10967,117.71
131.12504,45.44124,118.71
130.38587,46.59935,117.95
130.66091,45.40286,118.57
129.90134,46.2389,118.34
129.8532,45.29398,117.58
126.97969,48.70805,118.07
127.59451,47.55692,117.76
127.59046,48.00539,118.54
127.24086,47.29695,117.46
126.34297,48.71498,118.49
126.51482,48.69115,118.53
125.74658,47.54603,117.75
125.28516,48.29356,118.15
126.94112,48.20886,117.57
126.12115,47.79889,117.31
125.54583,47.68065,118.67
126.83287,47.70616,117.56
126.48689,48.35734,116.72
127.16692,49.768,118.04
127.27656,49.72899,116.52
126.07425,49.729,117.45
126.81972,48.56346,118.55
126.48677,49.26597,117.37
126.01776,48.71489,116.93
125.25554,47.89856,118.54
127.05593,47.786,116.93
126.52482,49.07012,117.41
125.57386,49.00189,117.07
126.68184,48.25386,118.32
127.14288,49.43025,116.95
127.91096,45.65788,118.94
127.61116,46.69118,118.27
126.62325,47.27823,118.13
127.20892,45.87122,117.96
126.16997,46.58911,119.32
127.3736,46.03385,116.82
127.36583,46.79042,118.15
127.41091,47.30012,118.57
127.46021,47.49703,117.9
127.07309,47.03765,117.09
126.303019,47.170114,119.17
126.0659,46.2613,117.65
127.14257,46.70471,118.1
126.25637,47.07872,118.79
126.11999,46.43035,119.41
126.53157,47.81098,117.33
126.5989,46.14268,117.96
127.55793,46.35346,118.15
128.13519,47.34634,117.24
127.17564,46.59207,117.33
127.30917,47.35539,117.03
127.63505,47.47057,118.2
126.24629,46.95582,119.04
127.0724,47.25157,117.11
125.96141,47.20272,118.64
128.01247,46.75811,119.42
125.6396,47.3175,120.78
126.50295,46.03806,119.8
126.10962,46.88559,117.68
125.89969,46.47885,117.62
126.85533,47.84727,116.94
127.08418,47.29917,118.24
127.01065,46.5067,118.44
126.02183,47.51672,117.38
125.52397,47.87942,118.66
126.52097,46.08619,117.65
127.2643,47.04162,117.37
126.22413,46.28484,118.43
126.75192,46.70158,118.26
127.15457,46.34348,119.21
126.84615,46.34833,119.56
125.84192,45.73079,118.16
126.53183,46.87765,117.5
126.71153,46.09208,120.3
126.0228,45.84282,120.74
125.99768,46.46472,118.26
126.73516,46.21817,117.87
127.48181,46.20886,117.94
126.28113,46.51902,120.07
125.35027,45.52902,121.02
126.07678,47.12517,120.74
126.73404,46.72032,119.75
126.61699,46.49223,119.03
126.05473,45.54049,120.06
126.38916,46.17136,119.73
125.85352,45.49316,119.18
126.87932,46.73228,120.96
125.06658,47.25501,120.96
125.97538,45.91977,120.47
126.42018,46.4307,120.72
125.9622,45.82157,119.28
126.25215,46.29661,117.86
127.33912,45.36697,119.5
127.1272,46.8265,117.1
126.89971,45.70261,118.66
126.48874,46.9021,120.27
125.88999,47.37382,116.65
127.37794,47.32493,118.38
126.1478,46.3277,120.35
126.89929,45.97648,118.72
125.43937,46.34792,121.1
125.0872,47.10034,119.3
126.63406,46.45306,117.86
125.95573,45.57149,120.53
126.91625,45.90412,120.3
126.96,46.91477,118.06
125.4461,46.45841,116.93
126.57697,46.94684,119.01
126.00706,47.03728,120.01
124.676707,47.520666,120.96
125.698274,46.823841,121.18
126.733732,46.832483,119.74
125.57083,47.354333,117.63
125.506798,47.375739,119.91
126.421542,46.090497,118.39
126.166316,47.749235,119.82
126.379399,46.829215,118.85
126.269,47.34175,118.64
127.11644,46.92579,120.21
127.09214,46.30404,118.28
126.80116,46.42806,119.44
127.54868,46.93186,116.89
126.56861,46.13297,118.5
127.33593,46.12152,117
128.32992,47.08036,117.46
128.25418,47.88253,119.84
128.43185,46.45128,117.03
127.75943,46.89831,117.95
126.87541,46.7088,117.31
127.33679,47.50374,118.58
127.3294,47.53135,117.27
126.81215,46.40015,118.22
127.54444,47.62276,117.6
127.78993,47.02034,119.4
126.9141,47.5997,117.52
127.08584,46.01393,116.84
126.58168,47.06582,119.96
125.49146,46.24067,120.55
125.5753,47.00361,120.79
125.26526,46.90127,118.27
127.051,47.60044,118.5
126.62941,46.14332,119.48
125.07518,47.38562,118.68
124.86876,46.61114,119.66
125.25709,46.58531,119.6
125.41514,46.14979,117.56
125.61169,47.09431,118.27
124.70289,47.64719,118.94
126.62486,47.00832,119.11
125.5591,46.39789,119.29
126.4766,47.7662,117.95
125.45208,47.006,119.42
125.34832,47.22663,117.44
127.04075,47.31377,118.16
125.13395,47.97148,117.15
126.40293,47.8975,118.75
125.40621,47.05242,118.53
126.00488,46.68025,117.63
128.23479,48.2275,117.32
127.83083,47.79639,117.94
128.41069,47.33111,118.17
126.42278,47.96194,118.11
127.81056,48.23833,118.15
128.33097,47.49669,117.85
126.97924,46.8669,117.3
127.8539,47.46838,117.72
126.8541,47.96968,119.22
127.0243,48.15185,118.09
127.91532,47.61185,117.34
126.1973,46.69265,118.88
127.34857,47.35257,117.53
127.14439,48.02442,116.7
128.29057,47.88754,117.96
128.98065,46.9477,117.44
127.80524,47.53269,117.7
128.18986,47.36375,117.89
128.24793,47.71855,117.26
128.75197,48.6146,117.59
127.05294,47.19471,116.53
127.70476,47.75493,116.35
128.04778,48.25721,116.34
128.1565,47.36596,118.3
127.5737,47.00745,116.75
127.17831,46.91829,118.38
125.57228,46.37367,120.17
125.88617,47.26477,120.77
124.9816,46.57208,120.39
124.76395,46.47683,120.29
125.75877,46.25915,121.5
126.05938,46.50612,120.42
124.50023,47.20185,120.18
126.15097,46.862875,119.82
124.43214,46.70702,120.24
126.08074,46.52624,120.09
125.4082,45.7907,119.49
125.0547,46.91166,119.8
125.4033,45.54053,119.26
124.86867,45.98521,120.75
125.60068,45.46949,121.31
126.5046,47.3517,120.08
125.84872,47.38106,119.85
126.09918,46.42178,119.02
125.69438,47.52934,120.64
124.88657,47.32479,119.25
126.40788,45.86499,120.51
126.08891,45.42069,119.23
124.89997,46.28212,119.55
125.81625,45.22175,119.86
125.71225,45.13667,120.61
125.77022,46.15618,119.47
125.79722,45.27583,120.08
126.35602,46.10573,120.38
126.3559,45.59885,120.75
125.77584,47.06695,119.88
126.13601,45.35164,118.91
125.70924,45.4679,120.09
124.70573,45.9918,120.56
126.59385,46.47892,119.59
125.94667,44.81333,118.04
125.92165,46.74723,119.19
126.80199,46.69939,120.51
126.12313,45.10549,118.9
127.13448,45.42887,120.24
125.33473,45.34831,118.02
126.11613,45.7994,120.62
124.89397,45.63124,119.37
125.02944,46.31904,120.01
126.11827,47.81308,117.1
127.44777,46.67557,118.4
126.26771,46.93085,118.91
127.0604,48.51278,119.31
127.14231,47.96796,117.9
127.09879,47.9313,117.36
126.7303,47.03997,118.94
127.48758,46.95867,117.62
126.94515,46.62129,119.85
125.87664,46.71585,118.49
127.01707,46.87025,118.45
127.39765,47.3154,118.4
125.9458,46.17757,118.56
127.60199,47.14346,117.21
127.17325,47.24875,117.93
127.41439,47.59951,118.07
127.29608,46.71508,117.66
121.084361,31.824222,118.06
121.111416,30.295639,119.23
120.741077,31.8478,118.07
121.667566,30.73355,118.88
120.599266,30.584983,119.38
120.7221,31.012267,119.13
121.6383,31.943133,116.69
121.2894,31.866733,117.82
120.57325,31.46875,117.39
121.08925,32.059783,118.17
122.095555,30.8045,119.78
121.878433,31.379167,117.66
122.758361,30.449472,119.96
122.690333,30.959806,118.88
121.194333,30.090806,119.69
122.026388,31.775556,119.64
121.220833,29.946083,117.43
121.130722,31.515278,116.13
121.711583,30.430111,116.93
121.582805,31.108194,119.99
120.461305,30.182139,117.24
121.129111,30.730361,117.64
120.981722,29.894472,117.22
121.22455,30.112517,118.48
121.207083,31.838667,117.6
121.301633,31.106467,118.11
120.440027,31.7545,117.36
121.104472,30.644694,117.83
121.519416,31.094617,117.33
120.683183,31.950283,120.18
122.12945,30.825,119.5
120.67001,31.72769,120.85
121.479444,31.730833,119.32
121.848611,31.844167,120.38
121.962777,32.419722,120.88
120.5188,31.885819,118.23
120.440891,31.066483,120.49
121.173233,31.465061,120.26
121.018155,31.372003,120.44
122.280138,32.625722,119.82
121.701777,32.566123,120.58
122.222133,31.665589,119.79
121.445083,32.177139,119.99
120.665861,32.239083,119.86
121.682508,32.204675,120.64
120.8125,31.583611,119.26
118.7546,31.0029,117.11
117.46,32.2929,117.41
117.93747,31.87412,120.4
120.09972,31.68697,119.15
118.0179,31.6585,116.29
118.6678,31.1464,117.31
118.54693,31.803125,116.19
118.2867,32.72088,120
118.84095,30.96597,117.47
118.81449,31.6893,118.1
118.874377,31.882392,119.17
118.44673,31.818394,117.79
118.76657,30.991063,116.92
119.014163,32.236522,117.96
118.522888,32.443202,118.11
119.16561,31.63802,116.64
119.351017,32.096763,117.73
119.5429,31.651893,119.23
119.32502,31.28457,116.56
119.70731,32.74588,117.11
119.20645,32.46441,118.69
118.3538,32.2699,117.41
117.9971,32.3031,117.33
119.3585,33.0811,118.23
119.0546,32.5902,118.16
118.6682,33.3337,118.29
119.0088,33.2868,117.19
118.4373,31.7789,118.93
118.80878,32.10634,120.55
118.6691,32.2513,116.16
119.085,32.7361,118.54
117.66839,33.44043,118.51
118.9349,31.7959,117.62
118.56185,32.24955,116.43
118.244,30.6639,116.64
119.08833,31.56092,118.48
119.4198,31.1466,118.46
119.59715,32.22679,118.15
118.17593,30.38195,118.39
118.47099,31.3849,117.84
119.87138,31.98274,117.15
118.49187,32.35274,117.47
118.88264,31.07269,120.46
119.03594,30.88262,118.39
119.49591,31.30985,118.35
118.57293,31.42374,117.27
119.37069,31.22665,117.5
118.70047,32.00027,116.96
119.52353,30.72478,117
120.7905,30.7371,117.13
121.3446,30.7418,119.98
119.5156,31.6961,120.14
121.2268,30.7979,120.76
121.24928,31.9107,119.1
120.73649,31.35006,119.165
121.24057,31.73809,118.81
120.75749,32.29057,118.25
121.05195,32.12093,119.9
120.27229,31.39295,118.07
120.31477,32.04726,118.88
120.5454,32.3464,119.06
119.9737,32.3715,118.83
119.6871,32.005,118.68
120.777,32.5577,118.33
120.4644,32.1765,117.94
119.5348,31.5406,120.01
120.52608,32.69338,119.29
119.399,32.3607,118.31
121.10831,30.87988,117.81
120.5065,32.8427,118.38
121.0046,32.216,118.02
120.2554,32.2626,119.92
119.6625,31.481,118.01
121.0281,32.113,117.71
119.5649,31.4091,119.75
121.0518,31.8951,117.95
119.15032,30.82766,119.62
120.2863,31.7028,119.54
119.2145,31.549,118.67
118.95572,32.376,117.37
120.16095,31.90941,117.9
120.2638,31.6262,119.18
120.274,31.5611,118.39
119.1571,30.2963,118.8
120.8747,32.1472,117.42
119.00191,31.64938,120.37
119.85614,32.37902,119.5
119.25151,31.51888,119.01
119.0104,31.4264,120.57
120.6595,30.4671,118
119.643833,31.161,117.87
120.016583,31.578567,119.88
116.59217,33.67175,118.57
118.12691,35.41184,118.92
116.9658,35.03161,118.56
116.95943,34.15352,118.51
116.82216,33.9525,118.1
116.70141,33.70887,118.97
116.70913,35.19614,119.04
116.412,34.96432,119.55
117.21911,33.77918,118.7
116.85375,33.6131,119.4
117.89642,34.69001,118.96
117.57451,34.30914,118.14
117.90898,34.40093,119.03
117.40569,34.11711,118.64
116.602,34.07694,119.56
118.31933,34.94675,119.56
117.25772,34.91231,119.46
116.80703,34.98464,118.3
118.11862,34.42564,117.67
117.58651,33.99379,119.05
117.80234,34.08919,119.01
118.37125,33.57743,120.4275
117.22789,34.44079,120.54125
116.76532,34.19209,120.588333
117.44043,34.24415,120.154583
117.14984,33.77289,121.190417
117.02882,33.98278,121.211667
116.02916,34.61812,119.851667
117.18447,33.46031,120.45125
117.6273,35.17023,120.067083
117.2574,34.52725,120.691667
117.53507,33.56538,120.945567
117.12385,35.2094,120.064433
116.7229,34.07476,120.621031
117.28035,35.0102,118.803505
116.81623,34.02527,119.936392
117.10848,33.51257,118.778763
116.82302,35.18018,119.834227
116.84245,34.48742,119.754845
117.55342,34.25063,118.776392
116.14879,34.65062,120.054845
117.44172,34.05867,118.879175
117.30691,35.25978,119.494021
116.80661,34.25247,118.003505
118.06872,34.79529,119.70866
116.62816,34.43704,119.185876
116.48355,34.20692,119.273196
117.36854,34.59169,117.233711
117.01175,33.58841,120.22701
118.15824,34.74979,119.271753
117.00613,34.17992,120.500103
119.3158,34.0166,115.714902
118.6394,34.4518,118.96549
118.2266,35.2453,115.451765
117.7258,33.6704,117.141961
118.9966,34.6756,115.959216
118.9325,34.2631,116.862549
119.0075,34.2456,115.158039
117.9495,34.0397,115.293922
118.6058,34.2472,115.940588
118.2916,33.5561,116.351176
119.1405,34.5503,118.646471
118.2901,34.998,117.983137
118.7162,33.6363,117.206863
118.8956,35.0342,116.936275
117.3814,34.6258,115.901373
118.2821,33.5374,118.374706
117.6723,34.4991,117.713529
119.082,34.2223,118.342353
117.5778,34.8144,117.822941
118.6089,33.4268,116.473333
117.6865,34.0485,117.081373
118.8092,34.4764,117.058039
118.7721,34.1562,117.530392
118.888,33.8301,115.521373
118.0171,34.2658,116.950392
118.7359,34.386,116.40098
117.6033,34.3711,116.077843
117.3302,33.2964,119.85
118.6236,34.0118,119.44
118.8366,34.5444,119.31
116.9201,35.1967,118.83
117.8293,35.1103,120.46
117.6853,35.1217,119.43
118.17,34.9022,119.01
117.4076,35.3208,120.37
117.6923,35.2386,120.61
117.3262,34.8638,120.56
116.9823,34.626,119.41
118.2903,34.2996,119.76
118.5687,33.6543,118.9
117.4561,34.4727,120.08
118.0752,33.5725,120.16
117.16,34.2652,118.87
118.3248,34.1204,119.41
116.642,33.5265,119.08
118.1329,35.2743,119.25
117.34,34.9938,120.3
118.6824,34.9256,119.95
117.5656,34.4043,119.17
117.9672,34.8408,119.48
118.4337,33.9498,119.6
118.2281,33.7128,119.42
120.75499,32.1577,118.82
121.3477,30.86012,119.01
121.36523,31.36358,120.82
121.07232,31.36065,121.58
121.24106,31.86127,117.83
119.78366,30.56913,120.77
119.95191,30.86825,119.95
121.27907,32.46822,120.14
120.83697,31.71969,119.82
120.30201,31.0471,120.2
120.87479,32.41554,118.19
121.88606,30.77144,116.83
120.3182,30.7765,118.37
120.50079,32.13649,118.295
121.18191,31.51265,118.09
120.46406,31.92047,118.04
120.91799,32.14778,118.49
121.19799,31.06282,117.54
121.34495,32.33269,118.14
120.525528,31.239531,116.58
121.661079,30.805731,117.79
120.52242,32.04448,117.8
120.09795,32.47364,117.94
120.56993,31.8907,117.64
121.6205,32.1169,118.96
120.44184,32.03193,117.81
121.020467,31.414836,119.08
120.54786,31.06329,118.56
121.37653,31.89269,118.65
120.83021,32.01538,117.99
121.06641,31.09554,118.41
120.82542,32.70251,119.22
121.648791,32.46319,120.68
121.57507,32.33609,120.87
120.61,32.2875,119.45
120.59857,31.97109,118.38
120.5407,32.6805,120
121.4277,31.1922,120.24
121.98338,30.87558,119.06
120.80212,30.44654,119.99
120.66992,30.35804,119.36
121.49396,31.46174,121.25
121.32434,31.1224,118.47
119.99225,30.28015,119.2
